transaction_id,user_id,asset_id,date_key,timestamp,transaction_type,side,quantity,price,gross_value,fee,net_value,status,payment_method,device_type,is_injected_anomaly,injected_typology
TX_89D90D5553FC,USR_00257,SOL,20260801,2026-08-01 01:06:42+00:00,TRADE,SELL,3.87272801,15642.0435,60577.38,90.87,60486.51,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_A24060E272BE,USR_00358,USDT,20260801,2026-08-01 01:07:46+00:00,WITHDRAWAL,,601.31988917,89.8333,54018.55,10.0,54008.55,COMPLETED,ON_CHAIN_TRANSFER,MOBILE_APP,False,
TX_6D19617BC39D,USR_03792,USDT,20260801,2026-08-01 01:09:05+00:00,TRADE,BUY,50.73292382,89.3408,4532.52,6.8,4539.32,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_A84340DAC553,USR_06781,ETH,20260801,2026-08-01 01:10:45+00:00,TRADE,BUY,0.01659356,295186.7892,4898.2,7.35,4905.55,COMPLETED,INTERNAL_MATCH,WEB_PORTAL,False,
TX_0203339917CE,USR_01466,USDT,20260801,2026-08-01 01:11:26+00:00,DEPOSIT,,453.00230251,89.5546,40568.44,0.0,40568.44,COMPLETED,NEFT,WEB_PORTAL,False,
TX_FD51A1D848DD,USR_03099,SOL,20260801,2026-08-01 01:11:29+00:00,DEPOSIT,,39.87502462,16463.6109,656486.89,0.0,656486.89,COMPLETED,IMPS,MOBILE_APP,False,
TX_9203C836EA8F,USR_07720,POL,20260801,2026-08-01 01:11:41+00:00,TRADE,BUY,798.30807821,47.5613,37968.57,56.95,38025.52,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_34F873D0EAB8,USR_02343,BTC,20260801,2026-08-01 01:12:21+00:00,TRADE,BUY,0.00075001,7498287.8885,5623.81,8.44,5632.25,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_8A7A3EF004FD,USR_08341,SOL,20260801,2026-08-01 01:12:37+00:00,TRADE,BUY,2.4371091,16839.4431,41039.56,61.56,41101.12,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_34EC959CD822,USR_00515,USDT,20260801,2026-08-01 01:13:32+00:00,TRADE,SELL,40.17290629,89.7249,3604.51,5.41,3599.1,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_BC91C5658F06,USR_05009,BTC,20260801,2026-08-01 01:15:21+00:00,TRADE,BUY,0.00718263,7793299.3878,55976.42,83.96,56060.38,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_877A71C3D938,USR_04000,USDT,20260801,2026-08-01 01:15:43+00:00,DEPOSIT,,250.38749663,89.6782,22454.3,0.0,22454.3,COMPLETED,NEFT,MOBILE_APP,False,
TX_F8A3AD3E6BAC,USR_05319,ETH,20260801,2026-08-01 01:16:26+00:00,TRADE,BUY,0.01260074,307702.5465,3877.28,5.82,3883.1,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_9B1563C757EA,USR_03425,ETH,20260801,2026-08-01 01:17:38+00:00,TRADE,BUY,0.13872825,303488.0106,42102.36,63.15,42165.51,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_062F26735992,USR_01233,BTC,20260801,2026-08-01 01:18:26+00:00,TRADE,BUY,0.00644269,7547099.7313,48623.61,72.94,48696.55,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_8642AC9C5D06,USR_00449,USDT,20260801,2026-08-01 01:20:06+00:00,TRADE,SELL,612.15127016,89.4532,54758.89,82.14,54676.75,COMPLETED,INTERNAL_MATCH,WEB_PORTAL,False,
TX_865BB7F47DF2,USR_09162,USDT,20260801,2026-08-01 01:20:29+00:00,TRADE,SELL,252.04357515,89.6566,22597.37,33.9,22563.47,COMPLETED,INTERNAL_MATCH,WEB_PORTAL,False,
TX_7E2A33692FA0,USR_02167,BTC,20260801,2026-08-01 01:20:46+00:00,TRADE,SELL,0.00823438,7703915.195,63436.96,95.16,63341.8,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_B0BE0B3446E8,USR_00578,ETH,20260801,2026-08-01 01:22:52+00:00,DEPOSIT,,0.00930432,305544.1569,2842.88,0.0,2842.88,COMPLETED,IMPS,MOBILE_APP,False,
TX_628ED6EAB65B,USR_03978,POL,20260801,2026-08-01 01:26:04+00:00,TRADE,SELL,1255.47947307,48.8797,61367.46,92.05,61275.41,COMPLETED,INTERNAL_MATCH,WEB_PORTAL,False,
TX_9609EF72C1E1,USR_05054,USDT,20260801,2026-08-01 01:26:14+00:00,DEPOSIT,,53.33284885,89.4415,4770.17,0.0,4770.17,FAILED,IMPS,WEB_PORTAL,False,
TX_C629ECBEA06B,USR_06209,POL,20260801,2026-08-01 01:26:19+00:00,TRADE,BUY,936.16712722,50.3377,47124.5,70.69,47195.19,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
